Date,Day,Open,High,Low,Close,Adj Open,Adj High,Adj Close
1/11/10,Mon,0.00,0.00,0.00,0.00,5.87,5.96,5.96
1/12/10,Tues,0.00,0.00,0.00,0.00,5.96,5.79,5.79
1/13/10,Wed,0.00,0.00,0.00,0.00,5.79,5.90,5.90
1/14/10,Thurs,0.00,0.00,0.00,0.00,5.90,6.03,6.03
1/15/10,Fri,0.00,0.00,0.00,0.00,6.03,5.87,5.87
1/19/10,Tues,0.00,0.00,0.00,0.00,5.87,6.15,6.15
1/20/10,Wed,0.00,0.00,0.00,0.00,6.15,6.19,6.19
1/21/10,Thurs,0.00,0.00,0.00,0.00,6.19,5.83,5.83
1/22/10,Fri,0.00,0.00,0.00,0.00,5.83,5.32,5.32
1/25/10,Mon,0.00,0.00,0.00,0.00,5.32,5.40,5.40
1/26/10,Tues,0.00,0.00,0.00,0.00,5.40,5.35,5.35
1/27/10,Wed,0.00,0.00,0.00,0.00,5.35,5.51,5.51
1/28/10,Thurs,0.00,0.00,0.00,0.00,5.51,5.45,5.45
1/29/10,Fri,0.00,0.00,0.00,0.00,5.45,5.32,5.32
2/1/10,Mon,0.00,0.00,0.00,0.00,5.32,5.62,5.62
2/2/10,Tues,0.00,0.00,0.00,0.00,5.62,5.83,5.83
2/3/10,Wed,0.00,0.00,0.00,0.00,5.83,5.81,5.81
2/4/10,Thurs,0.00,0.00,0.00,0.00,5.81,5.13,5.13
2/5/10,Fri,0.00,0.00,0.00,0.00,5.13,5.07,5.07
2/8/10,Mon,0.00,0.00,0.00,0.00,5.07,5.00,5.00
2/9/10,Tues,0.00,0.00,0.00,0.00,5.00,5.12,5.12
2/10/10,Wed,0.00,0.00,0.00,0.00,5.12,5.14,5.14
2/11/10,Thurs,0.00,0.00,0.00,0.00,5.14,5.27,5.27
2/12/10,Fri,0.00,0.00,0.00,0.00,5.27,5.28,5.28
2/16/10,Tues,0.00,0.00,0.00,0.00,5.28,5.57,5.57
2/17/10,Wed,0.00,0.00,0.00,0.00,5.57,5.77,5.77
2/18/10,Thurs,0.00,0.00,0.00,0.00,5.77,6.00,6.00
2/19/10,Fri,0.00,0.00,0.00,0.00,6.00,6.12,6.12
2/22/10,Mon,0.00,0.00,0.00,0.00,6.12,6.24,6.24
2/23/10,Tues,0.00,0.00,0.00,0.00,6.24,6.03,6.03
2/24/10,Wed,0.00,0.00,0.00,0.00,6.03,6.17,6.17
2/25/10,Thurs,0.00,0.00,0.00,0.00,6.17,6.19,6.19
2/26/10,Fri,0.00,0.00,0.00,0.00,6.19,6.32,6.32
3/1/10,Mon,0.00,0.00,0.00,0.00,6.32,6.44,6.44
3/2/10,Tues,0.00,0.00,0.00,0.00,6.44,6.50,6.50
3/3/10,Wed,0.00,0.00,0.00,0.00,6.50,6.56,6.56
3/4/10,Thurs,0.00,0.00,0.00,0.00,6.56,6.58,6.58
3/5/10,Fri,0.00,0.00,0.00,0.00,6.58,6.88,6.88
3/8/10,Mon,0.00,0.00,0.00,0.00,6.88,6.98,6.98
3/9/10,Tues,0.00,0.00,0.00,0.00,6.98,6.96,6.96
3/10/10,Wed,0.00,0.00,0.00,0.00,6.96,6.91,6.91
3/11/10,Thurs,0.00,0.00,0.00,0.00,6.91,6.86,6.86
3/12/10,Fri,0.00,0.00,0.00,0.00,6.86,6.91,6.91
3/15/10,Mon,0.00,0.00,0.00,0.00,6.91,6.91,6.91
3/16/10,Tues,0.00,0.00,0.00,0.00,6.91,7.10,7.10
3/17/10,Wed,0.00,0.00,0.00,0.00,7.10,7.38,7.38
3/18/10,Thurs,0.00,0.00,0.00,0.00,7.38,7.49,7.49
3/19/10,Fri,0.00,0.00,0.00,0.00,7.49,7.34,7.34
3/22/10,Mon,0.00,0.00,0.00,0.00,7.34,7.44,7.44
3/23/10,Tues,0.00,0.00,0.00,0.00,7.44,7.59,7.59
3/24/10,Wed,0.00,0.00,0.00,0.00,7.59,7.43,7.43
3/25/10,Thurs,0.00,0.00,0.00,0.00,7.43,7.35,7.35
3/26/10,Fri,0.00,0.00,0.00,0.00,7.35,7.43,7.43
3/29/10,Mon,0.00,0.00,0.00,0.00,7.43,7.58,7.58
3/30/10,Tues,0.00,0.00,0.00,0.00,7.58,7.71,7.71
3/31/10,Wed,0.00,0.00,0.00,0.00,7.71,7.74,7.74
4/1/10,Thurs,0.00,0.00,0.00,0.00,7.74,7.76,7.76
4/5/10,Mon,0.00,0.00,0.00,0.00,7.76,8.06,8.06
4/6/10,Tues,0.00,0.00,0.00,0.00,8.06,8.28,8.28
4/7/10,Wed,0.00,0.00,0.00,0.00,8.28,8.13,8.13
4/8/10,Thurs,0.00,0.00,0.00,0.00,8.13,8.27,8.27
4/9/10,Fri,0.00,0.00,0.00,0.00,8.27,8.36,8.36
4/12/10,Mon,0.00,0.00,0.00,0.00,8.36,8.37,8.37
4/13/10,Tues,0.00,0.00,0.00,0.00,8.37,8.34,8.34
4/14/10,Wed,0.00,0.00,0.00,0.00,8.34,8.53,8.53
4/15/10,Thurs,0.00,0.00,0.00,0.00,8.53,8.53,8.53
4/16/10,Fri,0.00,0.00,0.00,0.00,8.53,8.18,8.18
4/19/10,Mon,0.00,0.00,0.00,0.00,8.18,8.38,8.38
4/20/10,Tues,0.00,0.00,0.00,0.00,8.38,8.78,8.78
4/21/10,Wed,0.00,0.00,0.00,0.00,8.78,8.73,8.73
4/22/10,Thurs,0.00,0.00,0.00,0.00,8.73,8.76,8.76
4/23/10,Fri,0.00,0.00,0.00,0.00,8.76,8.82,8.82
4/26/10,Mon,0.00,0.00,0.00,0.00,8.82,8.70,8.70
4/27/10,Tues,0.00,0.00,0.00,0.00,8.70,7.73,7.73
4/28/10,Wed,0.00,0.00,0.00,0.00,7.73,7.82,7.82
4/29/10,Thurs,0.00,0.00,0.00,0.00,7.82,8.18,8.18
4/30/10,Fri,0.00,0.00,0.00,0.00,8.18,7.47,7.47
5/3/10,Mon,0.00,0.00,0.00,0.00,7.47,7.74,7.74
5/4/10,Tues,0.00,0.00,0.00,0.00,7.74,6.95,6.95
5/5/10,Wed,0.00,0.00,0.00,0.00,6.95,6.63,6.63
5/6/10,Thurs,0.00,0.00,0.00,0.00,6.63,5.48,5.48
5/7/10,Fri,0.00,0.00,0.00,0.00,5.48,4.98,4.98
5/10/10,Mon,0.00,0.00,0.00,0.00,4.98,5.69,5.69
5/11/10,Tues,0.00,0.00,0.00,0.00,5.69,5.71,5.71
5/12/10,Wed,0.00,0.00,0.00,0.00,5.71,6.02,6.02
5/13/10,Thurs,0.00,0.00,0.00,0.00,6.02,5.87,5.87
5/14/10,Fri,0.00,0.00,0.00,0.00,5.87,5.28,5.28
5/17/10,Mon,0.00,0.00,0.00,0.00,5.28,5.23,5.23
5/18/10,Tues,0.00,0.00,0.00,0.00,5.23,4.88,4.88
5/19/10,Wed,0.00,0.00,0.00,0.00,4.88,4.77,4.77
5/20/10,Thurs,0.00,0.00,0.00,0.00,4.77,4.12,4.12
5/21/10,Fri,0.00,0.00,0.00,0.00,4.12,4.14,4.14
5/24/10,Mon,0.00,0.00,0.00,0.00,4.14,4.22,4.22
5/25/10,Tues,0.00,0.00,0.00,0.00,4.22,4.37,4.37
5/26/10,Wed,0.00,0.00,0.00,0.00,4.37,4.49,4.49
5/27/10,Thurs,0.00,0.00,0.00,0.00,4.49,4.88,4.88
5/28/10,Fri,0.00,0.00,0.00,0.00,4.88,4.79,4.79
6/1/10,Tues,0.00,0.00,0.00,0.00,4.79,4.50,4.50
6/2/10,Wed,0.00,0.00,0.00,0.00,4.50,4.81,4.81
6/3/10,Thurs,0.00,0.00,0.00,0.00,4.81,4.85,4.85
6/4/10,Fri,0.00,0.00,0.00,0.00,4.85,4.39,4.39
6/7/10,Mon,0.00,0.00,0.00,0.00,4.39,4.18,4.18
6/8/10,Tues,0.00,0.00,0.00,0.00,4.18,4.36,4.36
6/9/10,Wed,0.00,0.00,0.00,0.00,4.36,4.32,4.32
6/10/10,Thurs,0.00,0.00,0.00,0.00,4.32,4.58,4.58
6/11/10,Fri,0.00,0.00,0.00,0.00,4.58,4.69,4.69
6/14/10,Mon,0.00,0.00,0.00,0.00,4.69,4.78,4.78
6/15/10,Tues,0.00,0.00,0.00,0.00,4.78,5.07,5.07
6/16/10,Wed,0.00,0.00,0.00,0.00,5.07,5.20,5.20
6/17/10,Thurs,0.00,0.00,0.00,0.00,5.20,5.29,5.29
6/18/10,Fri,0.00,0.00,0.00,0.00,5.29,5.38,5.38
6/21/10,Mon,0.00,0.00,0.00,0.00,5.38,5.33,5.33
6/22/10,Tues,0.00,0.00,0.00,0.00,5.33,5.09,5.09
6/23/10,Wed,0.00,0.00,0.00,0.00,5.09,5.02,5.02
6/24/10,Thurs,0.00,0.00,0.00,0.00,5.02,4.72,4.72
6/25/10,Fri,0.00,0.00,0.00,0.00,4.72,4.84,4.84
6/28/10,Mon,0.00,0.00,0.00,0.00,4.84,4.76,4.76
6/29/10,Tues,0.00,0.00,0.00,0.00,4.76,4.29,4.29
6/30/10,Wed,0.00,0.00,0.00,0.00,4.29,4.22,4.22
7/1/10,Thurs,0.00,0.00,0.00,0.00,4.22,4.26,4.26
7/2/10,Fri,0.00,0.00,0.00,0.00,4.26,4.39,4.39
7/6/10,Tues,0.00,0.00,0.00,0.00,4.39,4.64,4.64
7/7/10,Wed,0.00,0.00,0.00,0.00,4.64,4.94,4.94
7/8/10,Thurs,0.00,0.00,0.00,0.00,4.94,5.03,5.03
7/9/10,Fri,0.00,0.00,0.00,0.00,5.03,5.11,5.11
7/12/10,Mon,0.00,0.00,0.00,0.00,5.11,5.24,5.24
7/13/10,Tues,0.00,0.00,0.00,0.00,5.24,5.27,5.27
7/14/10,Wed,0.00,0.00,0.00,0.00,5.27,5.11,5.11
7/15/10,Thurs,0.00,0.00,0.00,0.00,5.11,5.06,5.06
7/16/10,Fri,0.00,0.00,0.00,0.00,5.06,4.83,4.83
7/19/10,Mon,0.00,0.00,0.00,0.00,4.83,4.89,4.89
7/20/10,Tues,0.00,0.00,0.00,0.00,4.89,5.19,5.19
7/21/10,Wed,0.00,0.00,0.00,0.00,5.19,5.12,5.12
7/22/10,Thurs,0.00,0.00,0.00,0.00,5.12,5.39,5.39
7/23/10,Fri,0.00,0.00,0.00,0.00,5.39,5.53,5.53
7/26/10,Mon,0.00,0.00,0.00,0.00,5.53,5.74,5.74
7/27/10,Tues,0.00,0.00,0.00,0.00,5.74,5.77,5.77
7/28/10,Wed,0.00,0.00,0.00,0.00,5.77,5.70,5.70
7/29/10,Thurs,0.00,0.00,0.00,0.00,5.70,5.70,5.70
7/30/10,Fri,0.00,0.00,0.00,0.00,5.70,5.75,5.75
8/2/10,Mon,0.00,0.00,0.00,0.00,5.75,6.09,6.09
8/3/10,Tues,0.00,0.00,0.00,0.00,6.09,6.02,6.02
8/4/10,Wed,0.00,0.00,0.00,0.00,6.02,6.08,6.08
8/5/10,Thurs,0.00,0.00,0.00,0.00,6.08,6.03,6.03
8/6/10,Fri,0.00,0.00,0.00,0.00,6.03,6.03,6.03
8/9/10,Mon,0.00,0.00,0.00,0.00,6.03,6.13,6.13
8/10/10,Tues,0.00,0.00,0.00,0.00,6.13,6.09,6.09
8/11/10,Wed,0.00,0.00,0.00,0.00,6.09,5.60,5.60
8/12/10,Thurs,0.00,0.00,0.00,0.00,5.60,5.51,5.51
8/13/10,Fri,0.00,0.00,0.00,0.00,5.51,5.39,5.39
8/16/10,Mon,0.00,0.00,0.00,0.00,5.39,5.46,5.46
8/17/10,Tues,0.00,0.00,0.00,0.00,5.46,5.63,5.63
8/18/10,Wed,0.00,0.00,0.00,0.00,5.63,5.71,5.71
8/19/10,Thurs,0.00,0.00,0.00,0.00,5.71,5.53,5.53
8/20/10,Fri,0.00,0.00,0.00,0.00,5.53,5.58,5.58
8/23/10,Mon,0.00,0.00,0.00,0.00,5.58,5.68,5.68
8/24/10,Tues,0.00,0.00,0.00,0.00,5.68,5.53,5.53
8/25/10,Wed,0.00,0.00,0.00,0.00,5.53,5.64,5.64
8/26/10,Thurs,0.00,0.00,0.00,0.00,5.64,5.58,5.58
8/27/10,Fri,0.00,0.00,0.00,0.00,5.58,5.92,5.92
8/30/10,Mon,0.00,0.00,0.00,0.00,5.92,5.74,5.74
8/31/10,Tues,0.00,0.00,0.00,0.00,5.74,5.84,5.84
9/1/10,Wed,0.00,0.00,0.00,0.00,5.84,6.19,6.19
9/2/10,Thurs,0.00,0.00,0.00,0.00,6.19,6.34,6.34
9/3/10,Fri,0.00,0.00,0.00,0.00,6.34,6.65,6.65
9/7/10,Tues,0.00,0.00,0.00,0.00,6.65,6.46,6.46
9/8/10,Wed,0.00,0.00,0.00,0.00,6.46,6.62,6.62
9/9/10,Thurs,0.00,0.00,0.00,0.00,6.62,6.68,6.68
9/10/10,Fri,0.00,0.00,0.00,0.00,6.68,6.83,6.83
9/13/10,Mon,0.00,0.00,0.00,0.00,6.83,7.16,7.16
9/14/10,Tues,0.00,0.00,0.00,0.00,7.16,7.16,7.16
9/15/10,Wed,0.00,0.00,0.00,0.00,7.16,7.30,7.30
9/16/10,Thurs,0.00,0.00,0.00,0.00,7.30,7.33,7.33
9/17/10,Fri,0.00,0.00,0.00,0.00,7.33,7.34,7.34
9/20/10,Mon,0.00,0.00,0.00,0.00,7.34,7.53,7.53
9/21/10,Tues,0.00,0.00,0.00,0.00,7.53,7.50,7.50
9/22/10,Wed,0.00,0.00,0.00,0.00,7.50,7.36,7.36
9/23/10,Thurs,0.00,0.00,0.00,0.00,7.36,7.13,7.13
9/24/10,Fri,0.00,0.00,0.00,0.00,7.13,7.53,7.53
9/27/10,Mon,0.00,0.00,0.00,0.00,7.53,7.49,7.49
9/28/10,Tues,0.00,0.00,0.00,0.00,7.49,7.50,7.50
9/29/10,Wed,0.00,0.00,0.00,0.00,7.50,7.38,7.38
9/30/10,Thurs,0.00,0.00,0.00,0.00,7.38,7.19,7.19
10/1/10,Fri,0.00,0.00,0.00,0.00,7.19,7.34,7.34
10/4/10,Mon,0.00,0.00,0.00,0.00,7.34,7.23,7.23
10/5/10,Tues,0.00,0.00,0.00,0.00,7.23,7.59,7.59
10/6/10,Wed,0.00,0.00,0.00,0.00,7.59,7.68,7.68
10/7/10,Thurs,0.00,0.00,0.00,0.00,7.68,7.73,7.73
10/8/10,Fri,0.00,0.00,0.00,0.00,7.73,8.04,8.04
10/11/10,Mon,0.00,0.00,0.00,0.00,8.04,8.24,8.24
10/12/10,Tues,0.00,0.00,0.00,0.00,8.24,8.51,8.51
10/13/10,Wed,0.00,0.00,0.00,0.00,8.51,8.71,8.71
10/14/10,Thurs,0.00,0.00,0.00,0.00,8.71,8.44,8.44
10/15/10,Fri,0.00,0.00,0.00,0.00,8.44,8.52,8.52
10/18/10,Mon,0.00,0.00,0.00,0.00,8.52,8.80,8.80
10/19/10,Tues,0.00,0.00,0.00,0.00,8.80,8.58,8.58
10/20/10,Wed,0.00,0.00,0.00,0.00,8.58,9.03,9.03
10/21/10,Thurs,0.00,0.00,0.00,0.00,9.03,9.26,9.26
10/22/10,Fri,0.00,0.00,0.00,0.00,9.26,9.63,9.63
10/25/10,Mon,0.00,0.00,0.00,0.00,9.63,9.70,9.70
10/26/10,Tues,0.00,0.00,0.00,0.00,9.70,9.52,9.52
10/27/10,Wed,0.00,0.00,0.00,0.00,9.52,9.34,9.34
10/28/10,Thurs,0.00,0.00,0.00,0.00,9.34,9.35,9.35
10/29/10,Fri,0.00,0.00,0.00,0.00,9.35,9.36,9.36
11/1/10,Mon,0.00,0.00,0.00,0.00,9.36,9.42,9.42
11/2/10,Tues,0.00,0.00,0.00,0.00,9.42,9.63,9.63
11/3/10,Wed,0.00,0.00,0.00,0.00,9.63,10.19,10.19
11/4/10,Thurs,0.00,0.00,0.00,0.00,10.19,10.83,10.83
11/5/10,Fri,0.00,0.00,0.00,0.00,10.83,10.83,10.83
11/8/10,Mon,0.00,0.00,0.00,0.00,10.83,10.77,10.77
11/9/10,Tues,0.00,0.00,0.00,0.00,10.77,10.71,10.71
11/10/10,Wed,0.00,0.00,0.00,0.00,10.71,10.82,10.82
11/11/10,Thurs,0.00,0.00,0.00,0.00,10.82,10.73,10.73
11/12/10,Fri,0.00,0.00,0.00,0.00,10.73,10.09,10.09
11/15/10,Mon,0.00,0.00,0.00,0.00,10.09,10.24,10.24
11/16/10,Tues,0.00,0.00,0.00,0.00,10.24,9.80,9.80
11/17/10,Wed,0.00,0.00,0.00,0.00,9.80,10.01,10.01
11/18/10,Thurs,0.00,0.00,0.00,0.00,10.01,10.70,10.70
11/19/10,Fri,0.00,0.00,0.00,0.00,10.70,10.83,10.83
11/22/10,Mon,0.00,0.00,0.00,0.00,10.83,11.19,11.19
11/23/10,Tues,0.00,0.00,0.00,0.00,11.19,10.67,10.67
11/24/10,Wed,0.00,0.00,0.00,0.00,10.67,11.13,11.13
11/26/10,Fri,0.00,0.00,0.00,0.00,11.13,10.41,10.41
11/29/10,Mon,0.00,0.00,0.00,0.00,10.41,10.30,10.30
